Employment;Unemployment;Average price;Price min;Wage average;Wage max;Savings;Total debt;Total firm cash;Deficit;Total money;Wage normalizes;Relative dead count;Unemployment share;Consumption propensity;Consumption budget;Sum production
0.633514;0.366486;1.02035;0.900005;1.01747;1;11653.5;11653.6;0.106891;0;0;17615.7;0;0.368698;0.500726;11637.1;11403.3
0.634087;0.365913;1.02072;0.900005;1.01784;1;11668.6;11668.7;0.11106;0;0;17628.8;0;0.366191;0.500723;11652.2;11413.6
0.634662;0.365338;1.02112;0.900005;1.01824;1;11684.1;11684.2;0.098046;0;0;17575.9;0;0.369051;0.500724;11667.3;11423.9
0.63524;0.36476;1.02152;0.900005;1.01862;1;11699.9;11700;0.105583;0;0;17589.8;0;0.36803;0.500738;11682.8;11434.3
0.635834;0.364166;1.02193;0.900005;1.01899;1;11714.9;11715;0.104029;0;0;17603.1;0;0.367171;0.500745;11698.6;11445
0.636424;0.363576;1.02232;0.900005;1.01938;1;11730.1;11730.2;0.110067;0;0;17606.6;0;0.365169;0.500759;11714;11455.6
0.637021;0.362979;1.02266;0.900005;1.01977;1;11745.4;11745.5;0.112529;0;0;17620.1;0;0.368193;0.500757;11729.3;11466.4
0.637621;0.362379;1.02305;0.900005;1.02016;1;11760.6;11760.7;0.0955045;0;0;17633.6;0;0.364897;0.500738;11744.3;11477.2
0.638209;0.361791;1.02343;0.900005;1.02056;1;11776.3;11776.4;0.0931905;0;0;17633;0;0.364012;0.500745;11759.8;11487.8
0.638806;0.361194;1.02383;0.900005;1.02095;1;11791.6;11791.7;0.0924683;0;0;17631.3;0;0.361378;0.500743;11775.4;11498.5
0.639399;0.360601;1.02426;0.900005;1.02137;1;11807.9;11808;0.0978707;0;0;17606.7;0;0.363446;0.500753;11791.1;11509.2
0.640002;0.359998;1.02468;0.900005;1.02176;1;11823.5;11823.6;0.0957514;0;0;17620.5;0;0.367217;0.500769;11807.4;11520
0.64061;0.35939;1.02508;0.900005;1.02218;1;11839.6;11839.7;0.0894563;0;0;17608.1;0;0.366326;0.500779;11823.5;11531
0.641226;0.358774;1.02546;0.900005;1.02259;1;11855.2;11855.3;0.0851524;0;0;17596.8;0;0.365406;0.50078;11839.6;11542.1
0.64184;0.35816;1.02585;0.900005;1.023;1;11870.8;11870.9;0.0928069;0;0;17611.2;0;0.364483;0.500772;11855.3;11553.1
0.642449;0.357551;1.02628;0.900005;1.02343;1;11886.7;11886.8;0.0926349;0;0;17610.6;0;0.363561;0.50077;11871.1;11564.1
0.643053;0.356947;1.02669;0.900005;1.02384;1;11902.4;11902.5;0.0799581;0;0;17625.4;0;0.362641;0.500783;11887.4;11575
0.643663;0.356337;1.02709;0.900005;1.02428;1;11919;11919.1;0.0825422;0;0;17639.9;0;0.36013;0.500786;11903.5;11585.9
0.644282;0.355718;1.02751;0.900005;1.02471;1;11935.6;11935.7;0.0605428;0;0;17643.3;0;0.35921;0.500787;11920.1;11597.1
0.644904;0.355096;1.02788;0.900005;1.02508;1;11952.3;11952.4;0.0683748;0;0;17618.5;0;0.357974;0.500792;11936.4;11608.3
0.645539;0.354461;1.02827;0.900005;1.02551;1;11969.2;11969.3;0.0596992;0;0;17631.5;0;0.357182;0.500778;11952.8;11619.7
0.646174;0.353826;1.02867;0.900005;1.02592;1;11985.6;11985.7;0.0534597;0;0;17646.2;0;0.359842;0.500774;11969.4;11631.1
0.646807;0.353193;1.02912;0.900005;1.02634;1;12002.7;12002.8;0.0400827;0;0;17624.1;0;0.358906;0.500776;11986;11642.5
0.647443;0.352557;1.02953;0.900005;1.02676;1;12019;12019;0.0414917;0;0;17635.6;0;0.357965;0.500795;12003.3;11654
0.648086;0.351914;1.02997;0.900005;1.02722;1;12036.8;12036.8;0.045657;0;0;17637.9;0;0.35703;0.500794;12020.1;11665.6
0.648737;0.351263;1.0304;0.900005;1.02764;1;12052.9;12053;0.047;0;0;17634.4;0;0.355131;0.500808;12037.8;11677.3
0.649385;0.350615;1.03083;0.900005;1.0281;1;12069.9;12069.9;0.0502999;0;0;17614.2;0;0.354185;0.500814;12054.7;11688.9
0.650035;0.349965;1.0313;0.900005;1.02853;1;12086.8;12086.9;0.0451991;0;0;17630.1;0;0.353214;0.500818;12071.9;11700.6
0.650681;0.349319;1.03178;0.900005;1.02897;1;12104.2;12104.2;0.0454184;0;0;17617;0;0.352258;0.500836;12089.4;11712.3
0.651335;0.348665;1.03223;0.900005;1.0294;1;12120.4;12120.5;0.0449058;0;0;17603.7;0;0.351307;0.500854;12107.1;11724
0.651986;0.348014;1.03261;0.900005;1.02984;1;12137.6;12137.6;0.0525378;0;0;17618.6;0;0.350437;0.500859;12124;11735.7
0.652646;0.347354;1.03301;0.900005;1.03029;1;12154;12154.1;0.0404654;0;0;17591.3;0;0.351475;0.500833;12140.7;11747.6
0.653287;0.346713;1.03342;0.900005;1.03074;1;12171.7;12171.8;0.0492244;0;0;17606.8;0;0.348169;0.500823;12157.3;11759.2
0.653933;0.346067;1.03386;0.900005;1.03116;1;12189.6;12189.6;0.0438273;0;0;17622.5;0;0.34722;0.500817;12174.5;11770.8
0.654584;0.345416;1.03429;0.900005;1.03159;1;12207;12207;0.0498368;0;0;17634.6;0;0.344312;0.500823;12192.2;11782.5
0.655241;0.344759;1.03476;0.900005;1.03203;1;12224.2;12224.2;0.0506974;0;0;17625.2;0;0.346039;0.500825;12209.7;11794.3
0.655893;0.344107;1.03524;0.900005;1.0325;1;12242.2;12242.2;0.0439514;0;0;17616.1;0;0.348035;0.50084;12227.5;11806.1
0.656556;0.343444;1.03566;0.900005;1.03293;1;12259.7;12259.7;0.0460903;0;0;17629.5;0;0.347061;0.500858;12245.7;11818
0.65723;0.34277;1.03606;0.900005;1.03337;1;12277.3;12277.4;0.0591264;0;0;17628.3;0;0.346105;0.500851;12263.1;11830.1
0.657904;0.342096;1.0365;0.900005;1.03383;1;12295.1;12295.1;0.0560231;0;0;17602;0;0.345132;0.500834;12280.6;11842.3
0.65857;0.34143;1.03696;0.900005;1.0343;1;12313.6;12313.7;0.0571967;0;0;17617.8;0;0.344145;0.500836;12298.5;11854.3
0.659245;0.340755;1.03743;0.900005;1.03472;1;12331.3;12331.4;0.0647809;0;0;17633.9;0;0.343163;0.500846;12316.8;11866.4
0.65992;0.34008;1.03794;0.900005;1.03518;1;12349.3;12349.3;0.05994;0;0;17580.8;0;0.340721;0.500859;12335.1;11878.6
0.660595;0.339405;1.03839;0.900005;1.03567;1;12366.8;12366.8;0.0574415;0;0;17596.7;0;0.341036;0.500883;12353.8;11890.7
0.661277;0.338723;1.03884;0.900005;1.03615;1;12385.3;12385.3;0.0479078;0;0;17613.5;0;0.340895;0.500883;12371.8;11903
0.661963;0.338037;1.03927;0.900005;1.0366;1;12403.7;12403.8;0.0488448;0;0;17630.1;0;0.342195;0.500879;12390.1;11915.3
0.662654;0.337346;1.03976;0.900005;1.03705;1;12422.1;12422.2;0.0359908;0;0;17599.4;0;0.341206;0.500868;12408.3;11927.8
0.663335;0.336665;1.04021;0.900005;1.03753;1;12439.9;12440;0.0266563;0;0;17615;0;0.340209;0.500884;12427.1;11940
0.664021;0.335979;1.0407;0.900005;1.03804;1;12459.5;12459.5;0.033184;0;0;17560;0;0.339208;0.50088;12445.4;11952.4
0.664716;0.335284;1.04114;0.900005;1.0385;1;12478.3;12478.4;0.0381351;0;0;17577.4;0;0.338;0.50089;12464.7;11964.9
0.665423;0.334577;1.04159;0.900005;1.03898;1;12497.3;12497.3;0.0366708;0;0;17593;0;0.337003;0.500881;12483.4;11977.6
0.666128;0.333872;1.04208;0.900005;1.03946;1;12516.9;12516.9;0.0367364;0;0;17597.1;0;0.33598;0.50088;12502.3;11990.3
0.666838;0.333162;1.04249;0.900005;1.03989;1;12535.9;12536;0.035892;0;0;17586.5;0;0.334964;0.500891;12521.7;12003.1
0.667563;0.332437;1.04289;0.900005;1.04036;1;12555.6;12555.7;0.0295448;0;0;17601.3;0;0.332117;0.500872;12540.3;12016.1
0.668292;0.331708;1.04328;0.900005;1.04081;1;12575;12575;0.0212398;0;0;17614;0;0.331096;0.500851;12559.2;12029.3
0.669021;0.330979;1.04375;0.900005;1.04132;1;12595.3;12595.3;0.0159949;0;0;17613.9;0;0.330083;0.500829;12578.3;12042.4
0.669748;0.330252;1.04426;0.900005;1.04177;1;12615.4;12615.4;0.0133904;0;0;17631.1;0;0.332568;0.500845;12598.4;12055.5
0.670488;0.329512;1.04477;0.900005;1.04224;1;12634.7;12634.7;0.00658392;0;0;17629.7;0;0.330576;0.50087;12619;12068.8
0.671234;0.328766;1.04526;0.900005;1.04275;1;12654.6;12654.7;0.00584141;0;0;17645.8;0;0.329536;0.50089;12639.2;12082.2
0.671991;0.328009;1.04578;0.900005;1.04323;1;12674.6;12674.6;0.0103703;0;0;17593.9;0;0.327004;0.500902;12659.5;12095.8
0.672748;0.327252;1.0463;0.900005;1.04374;1;12694.1;12694.1;0.00452994;0;0;17610.3;0;0.329853;0.500921;12680.2;12109.5
0.673505;0.326495;1.04675;0.900005;1.04426;1;12714.2;12714.2;0.00512026;0;0;17627.8;0;0.328767;0.500935;12700.6;12123.1
0.674273;0.325727;1.04717;0.900005;1.04476;1;12734.7;12734.7;0.00223387;0;0;17629.7;0;0.327678;0.50092;12720.6;12136.9
0.675045;0.324955;1.04773;0.900005;1.04526;1;12755.3;12755.3;0;0;0;17620.3;0;0.324547;0.500896;12740.5;12150.8
0.675795;0.324205;1.04826;0.900005;1.04575;1;12775.8;12775.8;0;0;0;17611.2;0;0.323474;0.500929;12761.7;12164.3
0.676563;0.323437;1.04878;0.900005;1.04622;1;12796;12796;0;0;0;17627.8;0;0.322426;0.500947;12782.6;12178.1
0.677333;0.322667;1.04924;0.900005;1.04672;1;12815.4;12815.4;0;0;0;17622.8;0;0.325342;0.500957;12803.2;12192
0.678102;0.321898;1.04972;0.900005;1.04723;1;12835.6;12835.6;0;0;0;17627.4;0;0.323366;0.500941;12822.9;12205.8
0.678862;0.321138;1.05018;0.900005;1.04772;1;12856.3;12856.3;0;0;0;17636.6;0;0.320974;0.500933;12843.1;12219.5
0.679625;0.320375;1.05069;0.900005;1.04821;1;12877.1;12877.1;0;0;0;17591.3;0;0.321478;0.500925;12863.4;12233.3
0.680385;0.319615;1.05116;0.900005;1.04869;1;12896.9;12896.9;0;0;0;17608;0;0.323039;0.500934;12884.2;12246.9
0.681148;0.318852;1.05166;0.900005;1.04922;1;12917.8;12917.8;0;0;0;17621.7;0;0.320165;0.500925;12904.4;12260.7
0.681909;0.318091;1.05218;0.900005;1.04972;1;12938.7;12938.7;0;0;0;17612.3;0;0.319079;0.50093;12925.2;12274.4
0.682675;0.317325;1.05272;0.900005;1.05025;1;12959.5;12959.5;0;0;0;17629.4;0;0.318012;0.500941;12946.5;12288.2
0.683443;0.316557;1.05325;0.900005;1.05077;1;12980;12980;0;0;0;17617.8;0;0.318401;0.50096;12967.9;12302
0.684216;0.315784;1.05379;0.900005;1.05131;1;13001.7;13001.7;0;0;0;17621.5;0;0.317289;0.500969;12989;12315.9
0.685;0.315;1.05427;0.900005;1.05182;1;13022.7;13022.7;0;0;0;17606.6;0;0.31619;0.500978;13010.7;12330
0.685791;0.314209;1.05476;0.900005;1.05234;1;13044.1;13044.1;0;0;0;17623.8;0;0.31494;0.500966;13031.6;12344.2
0.686579;0.313421;1.05526;0.900005;1.05287;1;13066.4;13066.4;0;0;0;17639.5;0;0.314525;0.50096;13053;12358.4
0.687376;0.312624;1.05578;0.900005;1.05336;1;13088;13088;0;0;0;17623.4;0;0.313421;0.500957;13074.7;12372.8
0.688173;0.311827;1.05634;0.900005;1.05388;1;13109.6;13109.6;0;0;0;17636.9;0;0.315453;0.500964;13096.4;12387.1
0.68897;0.31103;1.05684;0.900005;1.0544;1;13130.7;13130.7;0;0;0;17634.1;0;0.313742;0.50098;13118.5;12401.5
0.689772;0.310228;1.05734;0.900005;1.05494;1;13152.8;13152.8;0;0;0;17609.3;0;0.31229;0.500974;13139.9;12415.9
0.690579;0.309421;1.05788;0.900005;1.05546;1;13174.7;13174.7;0;0;0;17627.5;0;0.313569;0.500969;13161.8;12430.4
0.691381;0.308619;1.05845;0.900005;1.05598;1;13196.1;13196.1;0;0;0;17632.7;0;0.312444;0.500981;13183.9;12444.9
0.692181;0.307819;1.059;0.900005;1.05655;1;13218;13218;0;0;0;17620.4;0;0.311324;0.500997;13206.3;12459.3
0.692989;0.307011;1.0595;0.900005;1.05711;1;13239.5;13239.5;0;0;0;17627.4;0;0.31018;0.501006;13228.7;12473.8
0.693801;0.306199;1.05998;0.900005;1.05766;1;13261.5;13261.5;0;0;0;17620.9;0;0.309041;0.500994;13250.3;12488.4
0.694611;0.305389;1.06051;0.900005;1.05819;1;13284.8;13284.8;0;0;0;17630;0;0.307901;0.500977;13271.9;12503
0.695426;0.304574;1.06105;0.900005;1.05873;1;13307.4;13307.4;0;0;0;17648.1;0;0.306394;0.500981;13294.9;12517.7
0.696246;0.303754;1.06163;0.900005;1.05929;1;13330;13330;0;0;0;17624.5;0;0.308715;0.500989;13317.7;12532.4
0.697067;0.302933;1.0622;0.900005;1.05982;1;13353.5;13353.5;0;0;0;17620.8;0;0.307558;0.501009;13340.8;12547.2
0.697907;0.302093;1.06273;0.900005;1.06035;1;13375.8;13375.8;0;0;0;17593.7;0;0.306413;0.501025;13364.3;12562.3
0.698752;0.301248;1.06328;0.900005;1.06091;1;13399.4;13399.4;0;0;0;17611.5;0;0.305257;0.501018;13386.9;12577.5
0.699599;0.300401;1.06379;0.900005;1.06145;1;13421.6;13421.6;0;0;0;17613.9;0;0.304083;0.501022;13410.4;12592.8
0.700445;0.299555;1.0643;0.900005;1.06202;1;13444.5;13444.5;0;0;0;17632.2;0;0.302916;0.501009;13432.8;12608
0.701286;0.298714;1.06484;0.900005;1.06258;1;13467.9;13467.9;0;0;0;17624.5;0;0.301742;0.500999;13455.6;12623.2
0.702128;0.297872;1.06535;0.900005;1.06312;1;13491.8;13491.8;0;0;0;17640.2;0;0.298902;0.501002;13479;12638.3
0.702986;0.297014;1.06587;0.900005;1.06367;1;13515.5;13515.5;0;0;0;17626.4;0;0.297757;0.500992;13502.4;12653.8
0.703847;0.296153;1.06643;0.900005;1.06424;1;13539.9;13539.9;0;0;0;17644.7;0;0.3003;0.500989;13526;12669.2
0.704713;0.295287;1.06701;0.900005;1.0648;1;13563.6;13563.6;0;0;0;17631.7;0;0.299109;0.501;13550.4;12684.8
0.705583;0.294417;1.06758;0.900005;1.06537;1;13587.5;13587.5;0;0;0;17633.1;0;0.297635;0.501021;13574.8;12700.5
0.706465;0.293535;1.06816;0.900005;1.06594;1;13611.6;13611.6;0;0;0;17649.5;0;0.295527;0.50103;13599.2;12716.4
0.70735;0.29265;1.06873;0.900005;1.06653;1;13636.5;13636.5;0;0;0;17631.7;0;0.296278;0.501042;13623.8;12732.3
0.708249;0.291751;1.06925;0.900005;1.06711;1;13660.7;13660.7;0;0;0;17630.1;0;0.295057;0.501046;13648.8;12748.5
0.709154;0.290846;1.06981;0.900005;1.06769;1;13685.4;13685.4;0;0;0;17622;0;0.293826;0.501031;13672.8;12764.8
0.710052;0.289948;1.07039;0.900005;1.06826;1;13709.8;13709.8;0;0;0;17610.4;0;0.2926;0.501034;13697.6;12780.9
0.710949;0.289051;1.07094;0.900005;1.06881;1;13734.6;13734.6;0;0;0;17604.3;0;0.291381;0.501045;13722.4;12797.1
0.711859;0.288141;1.07153;0.900005;1.06939;1;13759.5;13759.5;0;0;0;17622.8;0;0.290178;0.501039;13747.1;12813.5
0.712763;0.287237;1.07209;0.900005;1.06997;1;13784.6;13784.6;0;0;0;17624.8;0;0.28895;0.501055;13772.5;12829.7
0.713683;0.286317;1.07265;0.900005;1.07055;1;13810.3;13810.3;0;0;0;17641.7;0;0.286848;0.50105;13797.5;12846.3
0.714609;0.285391;1.07323;0.900005;1.07114;1;13835.2;13835.2;0;0;0;17628.9;0;0.28562;0.501049;13823.1;12863
0.715528;0.284472;1.07382;0.900005;1.07173;1;13860;13860;0;0;0;17604.2;0;0.283961;0.501057;13848.4;12879.5
0.716448;0.283552;1.07446;0.900005;1.07234;1;13885.8;13885.8;0;0;0;17623.8;0;0.286661;0.501066;13874;12896.1
0.717372;0.282628;1.07505;0.900005;1.07293;1;13911.4;13911.4;0;0;0;17644.1;0;0.285065;0.501089;13900.3;12912.7
0.71831;0.28169;1.07566;0.900005;1.07353;1;13936.8;13936.8;0;0;0;17646.4;0;0.283824;0.501091;13926.1;12929.6
0.719243;0.280757;1.07624;0.900005;1.07412;1;13961.6;13961.6;0;0;0;17578;0;0.282564;0.501102;13952.1;12946.4
0.720175;0.279825;1.07684;0.900005;1.07474;1;13987.3;13987.3;0;0;0;17597.5;0;0.281319;0.501098;13977.4;12963.1
0.721104;0.278896;1.07741;0.900005;1.07531;1;14013.2;14013.2;0;0;0;17618.2;0;0.279382;0.501101;14003.1;12979.9
0.72204;0.27796;1.07798;0.900005;1.07593;1;14039.8;14039.8;0;0;0;17613;0;0.27816;0.501091;14028.9;12996.7
0.722983;0.277017;1.07858;0.900005;1.07654;1;14065.7;14065.7;0;0;0;17631.8;0;0.276907;0.501086;14055.2;13013.7
0.723921;0.276079;1.0792;0.900005;1.07714;1;14093.3;14093.3;0;0;0;17621.4;0;0.278816;0.501089;14081.3;13030.6
0.724875;0.275125;1.07982;0.900005;1.07772;1;14118.5;14118.5;0;0;0;17630.3;0;0.278236;0.501101;14108.6;13047.8
0.725822;0.274178;1.08043;0.900005;1.07833;1;14144.8;14144.8;0;0;0;17615.3;0;0.276973;0.501111;14134.6;13064.8
0.726774;0.273226;1.08103;0.900005;1.07895;1;14171.4;14171.4;0;0;0;17630.3;0;0.27571;0.501116;14161.3;13081.9
0.727733;0.272267;1.08162;0.900005;1.07954;1;14198.6;14198.6;0;0;0;17615.1;0;0.274435;0.501116;14187.9;13099.2
0.7287;0.2713;1.08219;0.900005;1.08016;1;14225.1;14225.1;0;0;0;17634.7;0;0.273172;0.50111;14214.8;13116.6
0.729667;0.270333;1.08279;0.900005;1.08078;1;14252.2;14252.2;0;0;0;17630.3;0;0.271891;0.501099;14241.3;13134
0.730632;0.269368;1.08342;0.900005;1.08141;1;14279;14279;0;0;0;17650.9;0;0.26948;0.501102;14268.5;13151.4
0.731597;0.268403;1.08402;0.900005;1.08203;1;14306.3;14306.3;0;0;0;17631.7;0;0.271121;0.501111;14295.7;13168.8
0.732574;0.267426;1.08464;0.900005;1.08263;1;14333.5;14333.5;0;0;0;17652.2;0;0.269839;0.501112;14322.9;13186.3
0.733552;0.266448;1.08529;0.900005;1.08324;1;14360.4;14360.4;0;0;0;17638.9;0;0.267279;0.501117;14350.3;13203.9
0.734525;0.265475;1.08591;0.900005;1.08387;1;14387.5;14387.5;0;0;0;17638.2;0;0.266001;0.501134;14377.9;13221.5
0.735508;0.264492;1.0865;0.900005;1.08453;1;14415.4;14415.4;0;0;0;17619.6;0;0.267942;0.501137;14405.5;13239.1
0.736501;0.263499;1.08708;0.900005;1.08517;1;14443.3;14443.3;0;0;0;17637;0;0.265769;0.501126;14433.2;13257
0.737497;0.262503;1.08768;0.900005;1.0858;1;14471.9;14471.9;0;0;0;17618.7;0;0.26446;0.501114;14460.7;13275
0.7385;0.2615;1.08829;0.900005;1.08642;1;14501.4;14501.4;0;0;0;17615.5;0;0.261904;0.501111;14489;13293
0.739518;0.260482;1.08886;0.900005;1.08703;1;14529.9;14529.9;0;0;0;17636;0;0.260603;0.501116;14517.9;13311.3
0.74055;0.25945;1.08948;0.900005;1.08766;1;14558.7;14558.7;0;0;0;17631;0;0.2593;0.501101;14546.1;13329.9
0.741578;0.258422;1.09015;0.900005;1.08828;1;14587.4;14587.4;0;0;0;17628.3;0;0.25921;0.501107;14575;13348.4
0.742605;0.257395;1.09079;0.900005;1.08893;1;14616.2;14616.2;0;0;0;17647;0;0.257889;0.501133;14604.5;13366.9
0.74365;0.25635;1.09148;0.900005;1.08959;1;14644.8;14644.8;0;0;0;17639.8;0;0.257898;0.501142;14633.8;13385.7
0.744688;0.255312;1.09214;0.900005;1.09024;1;14673.5;14673.5;0;0;0;17639.8;0;0.256542;0.501167;14663.5;13404.4
0.745736;0.254264;1.09279;0.900005;1.09091;1;14702.3;14702.3;0;0;0;17635.6;0;0.254863;0.501176;14693;13423.3
0.746786;0.253214;1.09348;0.900005;1.09155;1;14731.1;14731.1;0;0;0;17650.4;0;0.253506;0.501177;14722.1;13442.2
0.747826;0.252174;1.09413;0.900005;1.09222;1;14760;14760;0;0;0;17634.5;0;0.252177;0.501196;14751.9;13460.9
0.748875;0.251125;1.09478;0.900005;1.09291;1;14788.6;14788.6;0;0;0;17654.2;0;0.254165;0.501192;14781.2;13479.7
0.749913;0.250087;1.09544;0.900005;1.09361;1;14818.3;14818.3;0;0;0;17633.2;0;0.252789;0.501192;14810.5;13498.4
0.750956;0.249044;1.09616;0.900005;1.09429;1;14848.3;14848.3;0;0;0;17626.5;0;0.25142;0.501196;14840.4;13517.2
0.751999;0.248001;1.09686;0.900005;1.09496;1;14878.7;14878.7;0;0;0;17632.9;0;0.249524;0.501219;14871;13536
0.753061;0.246939;1.09755;0.900005;1.09562;1;14908.4;14908.4;0;0;0;17620.1;0;0.247976;0.50123;14901.5;13555.1
0.754124;0.245876;1.09821;0.900005;1.09629;1;14938;14938;0;0;0;17622.1;0;0.246617;0.501236;14931.7;13574.2
0.755187;0.244813;1.09879;0.900005;1.09699;1;14968.2;14968.2;0;0;0;17591.5;0;0.246654;0.501229;14961.6;13593.4
0.756261;0.243739;1.09944;0.900005;1.09765;1;14998.5;14998.5;0;0;0;17614.2;0;0.247085;0.501193;14990.8;13612.7
0.757316;0.242684;1.10014;0.900005;1.09832;1;15029.9;15029.9;0;0;0;17616.4;0;0.245705;0.501191;15020.9;13631.7
0.75838;0.24162;1.1008;0.900005;1.099;1;15060.7;15060.7;0;0;0;17637;0;0.244341;0.501209;15052.4;13650.8
0.759464;0.240536;1.10145;0.900005;1.0997;1;15091.4;15091.4;0;0;0;17621.7;0;0.241958;0.501206;15083.3;13670.4
0.760549;0.239451;1.10212;0.900005;1.10039;1;15122.4;15122.4;0;0;0;17611.6;0;0.24084;0.501203;15114.1;13689.9
0.761636;0.238364;1.10279;0.900005;1.10109;1;15154;15154;0;0;0;17606.8;0;0.242572;0.501207;15145.3;13709.5
0.762735;0.237265;1.10344;0.900005;1.10177;1;15185.6;15185.6;0;0;0;17629.4;0;0.241163;0.501206;15176.7;13729.2
0.763843;0.236157;1.10413;0.900005;1.10246;1;15217.6;15217.6;0;0;0;17569;0;0.238904;0.501203;15208.2;13749.2
0.764955;0.235045;1.1048;0.900005;1.10314;1;15249.5;15249.5;0;0;0;17591.2;0;0.237492;0.501211;15240.3;13769.2
0.766079;0.233921;1.10545;0.900005;1.10383;1;15281.7;15281.7;0;0;0;17613.2;0;0.236081;0.501213;15272.4;13789.4
0.767213;0.232787;1.10614;0.900005;1.10453;1;15314.4;15314.4;0;0;0;17619.5;0;0.233978;0.501206;15304.3;13809.8
0.768351;0.231649;1.10683;0.900005;1.10522;1;15347;15347;0;0;0;17597.2;0;0.232552;0.501214;15337.2;13830.3
0.769498;0.230502;1.10749;0.900005;1.10593;1;15380.3;15380.3;0;0;0;17619.7;0;0.231009;0.50122;15370;13851
0.770664;0.229336;1.10818;0.900005;1.10659;1;15412.7;15412.7;0;0;0;17595;0;0.230935;0.501212;15402.7;13871.9
0.771821;0.228179;1.10889;0.900005;1.1073;1;15445.8;15445.8;0;0;0;17604.9;0;0.228464;0.501221;15435.7;13892.8
0.772985;0.227015;1.10965;0.900005;1.10801;1;15478.2;15478.2;0;0;0;17627.4;0;0.227024;0.501233;15469.2;13913.7
0.774144;0.225856;1.11035;0.900005;1.10871;1;15510.1;15510.1;0;0;0;17645.8;0;0.224685;0.50126;15502.8;13934.6
0.775311;0.224689;1.11108;0.900005;1.10947;1;15543.6;15543.6;0;0;0;17607;0;0.224765;0.501261;15535.7;13955.6
0.776479;0.223521;1.1118;0.900005;1.11018;1;15577.4;15577.4;0;0;0;17631.3;0;0.222546;0.501273;15569.7;13976.6
0.77766;0.22234;1.11257;0.900005;1.1109;1;15610;15610;0;0;0;17632.5;0;0.221104;0.501274;15603.5;13997.9
0.778825;0.221175;1.11331;0.900005;1.11164;1;15642.7;15642.7;0;0;0;17625;0;0.219814;0.501297;15637.4;14018.8
0.779995;0.220005;1.11401;0.900005;1.11241;1;15676.2;15676.2;0;0;0;17613.9;0;0.221701;0.501304;15671.2;14039.9
0.781171;0.218829;1.11475;0.900005;1.11313;1;15710.2;15710.2;0;0;0;17621.6;0;0.220149;0.501296;15704.6;14061.1
0.782344;0.217656;1.11549;0.900005;1.11387;1;15743.7;15743.7;0;0;0;17609.1;0;0.217736;0.501301;15738.8;14082.2
0.783516;0.216484;1.11622;0.900005;1.1146;1;15777.9;15777.9;0;0;0;17632.7;0;0.21761;0.501308;15772.8;14103.3
0.784698;0.215302;1.11695;0.900005;1.11537;1;15812;15812;0;0;0;17622.8;0;0.215326;0.501308;15807.3;14124.6
0.785881;0.214119;1.11763;0.900005;1.11612;1;15846.3;15846.3;0;0;0;17613.2;0;0.213857;0.501306;15841.5;14145.9
0.787073;0.212927;1.11835;0.900005;1.11685;1;15880.7;15880.7;0;0;0;17637;0;0.212399;0.501291;15875.4;14167.3
0.788257;0.211743;1.11913;0.900005;1.11761;1;15916;15916;0;0;0;17621.8;0;0.210704;0.501291;15910;14188.6
0.789447;0.210553;1.11984;0.900005;1.11834;1;15950.9;15950.9;0;0;0;17616.9;0;0.210398;0.501309;15945.4;14210.1
0.790657;0.209343;1.1206;0.900005;1.11909;1;15986.4;15986.4;0;0;0;17600.2;0;0.208183;0.501303;15980.3;14231.8
0.791869;0.208131;1.12134;0.900005;1.11982;1;16021.1;16021.1;0;0;0;17624;0;0.209617;0.501314;16015.9;14253.6
0.793085;0.206915;1.12207;0.900005;1.12059;1;16056.5;16056.5;0;0;0;17641;0;0.208005;0.501314;16051.1;14275.5
0.794307;0.205693;1.12278;0.900005;1.12134;1;16092.5;16092.5;0;0;0;17597.8;0;0.208327;0.501311;16086.5;14297.5
0.79554;0.20446;1.12348;0.900005;1.12208;1;16129.2;16129.2;0;0;0;17621.5;0;0.206057;0.501301;16122;14319.7
0.796784;0.203216;1.12422;0.900005;1.12281;1;16165.2;16165.2;0;0;0;17631;0;0.204552;0.501293;16158;14342.1
0.798027;0.201973;1.125;0.900005;1.12357;1;16201.9;16201.9;0;0;0;17617;0;0.202878;0.501296;16194.2;14364.5
0.799275;0.200725;1.12577;0.900005;1.12434;1;16237.5;16237.5;0;0;0;17601.7;0;0.201367;0.501316;16231.5;14386.9
0.800531;0.199469;1.12655;0.900005;1.12513;1;16273.3;16273.3;0;0;0;17626.3;0;0.199847;0.501326;16268.1;14409.6
0.801784;0.198216;1.12734;0.900005;1.12593;1;16310.6;16310.6;0;0;0;17591.4;0;0.201342;0.501339;16305;14432.1
0.803052;0.196948;1.12816;0.900005;1.12669;1;16347.1;16347.1;0;0;0;17617;0;0.199663;0.50135;16342.4;14454.9
0.804318;0.195682;1.12896;0.900005;1.12747;1;16382.4;16382.4;0;0;0;17611.8;0;0.198119;0.501373;16380;14477.7
0.805579;0.194421;1.12973;0.900005;1.12826;1;16418;16418;0;0;0;17622.3;0;0.196408;0.501381;16416.5;14500.4
0.806836;0.193164;1.13047;0.900005;1.1291;1;16455.9;16455.9;0;0;0;17595.4;0;0.194869;0.501377;16453.2;14523.1
0.808107;0.191893;1.13114;0.900005;1.12987;1;16494.3;16494.3;0;0;0;17607.8;0;0.192811;0.501365;16490.3;14545.9
