Employment;Unemployment;Average price;Price min;Wage average;Wage max;Savings;Total debt;Total firm cash;Deficit;Total money;Wage normalizes;Average fragility;Relative dead count;Unemployment share;Consumption propensity;Consumption budget;Sum production
0.467827;0.532173;0.976544;0.900002;0.973326;1;8251.82;8283.13;31.3083;0;0;15885.7;5.55556e-05;0.529357;0.499871;8214.43;8420.88
0.468102;0.531898;0.97574;0.900002;0.972819;1;8267.81;8299.41;31.6026;0;0;15964.1;5.55556e-05;0.529784;0.499448;8215.23;8425.83
0.468427;0.531573;0.975272;0.900002;0.972477;1;8282.28;8314.18;31.9767;0.0729583;0;15975.7;0;0.530068;0.499229;8220.99;8431.69
0.46882;0.53118;0.975104;0.900002;0.972257;1;8291.72;8323.93;32.215;0;0;16111.4;0;0.53012;0.499191;8230.13;8438.77
0.469234;0.530766;0.975185;0.900002;0.972213;1;8297.16;8329.83;32.6724;0;0;16103.7;0;0.528597;0.499284;8239.81;8446.22
0.469654;0.530346;0.975565;0.900002;0.972325;1;8300.67;8333.73;33.0589;0;0;16102.1;0;0.52917;0.499461;8249.58;8453.77
0.470058;0.529942;0.97611;0.900002;0.972561;1;8304.68;8338.09;33.4031;0;0;16106;0;0.52863;0.499724;8260.22;8461.04
0.470474;0.529526;0.976572;0.900002;0.972727;1;8307.33;8341.06;33.7275;0;0;16114.2;0;0.527973;0.500003;8271.18;8468.53
0.470897;0.529103;0.976929;0.900002;0.972879;1;8309.16;8343.19;34.0305;0;0;16120;0;0.528321;0.500192;8279.98;8476.15
0.471293;0.528707;0.977233;0.900002;0.973045;1;8310.85;8345.27;34.4168;0;0;16125.2;0;0.525419;0.500299;8286.85;8483.28
0.47164;0.52836;0.977461;0.900002;0.973177;1;8311.34;8346.06;34.7213;0;0;16130.9;0;0.524926;0.500364;8292.36;8489.52
0.471925;0.528075;0.977543;0.900002;0.973297;1;8312.04;8346.99;34.9507;0;0;16135.5;0;0.52148;0.500385;8295.96;8494.65
0.472135;0.527865;0.977582;0.900002;0.973365;1;8311.32;8346.5;35.1839;1.91177;0;16139.6;5.55556e-05;0.521072;0.500341;8297.24;8498.43
0.472274;0.527726;0.97749;0.900002;0.973381;1;8310.88;8344.35;33.4743;1.86418;0;16141.1;0.000111111;0.520793;0.500335;8299.03;8500.93
0.472413;0.527587;0.977254;0.900002;0.973376;1;8309.94;8341.86;31.9228;0;0;16140.8;0.000111111;0.520639;0.500275;8299.45;8503.43
0.472487;0.527513;0.976808;0.900002;0.973335;1;8312.57;8344.57;32.0066;1.9324;0;16140.6;0.000166667;0.520506;0.500123;8295.53;8504.77
0.472582;0.527418;0.975529;0.900002;0.972729;1;8330.26;8360.11;30.17;2.25032;0;16138.3;0.000111111;0.520476;0.499962;8293.23;8506.47
0.472949;0.527051;0.974751;0.900002;0.97215;1;8349.7;8377.4;27.6983;0;0;16117.7;0.000111111;0.521037;0.499492;8295.66;8513.09
0.473337;0.526663;0.974334;0.900002;0.971815;1;8364.02;8391.43;27.7051;2.17109;0;16097.3;0.000111111;0.521295;0.499275;8302.14;8520.06
0.473758;0.526242;0.974275;0.900002;0.971586;1;8373.3;8398.68;25.3734;1.964;0;16167.7;0.000166667;0.521832;0.499294;8313.37;8527.65
0.474218;0.525782;0.974529;0.900002;0.971596;1;8378.64;8402.04;23.6037;2.12169;0;16158.8;0.000166667;0.521096;0.499458;8324.75;8535.93
0.47468;0.52532;0.975041;0.900002;0.971787;1;8383.87;8405.4;21.529;1.90079;0;16180.5;0.000222222;0.522188;0.499716;8336.66;8544.24
0.475201;0.524799;0.975555;0.900002;0.971962;1;8387.93;8407.64;20.1534;0.442622;0;16186.3;0.000166667;0.520368;0.500028;8350.03;8553.62
0.475713;0.524287;0.976047;0.900002;0.972203;1;8389.87;8409.56;19.6899;0;0;16193.3;0.000166667;0.522348;0.500234;8360.28;8562.84
0.47617;0.52383;0.976461;0.900002;0.972381;1;8391.52;8411.19;19.678;0;0;16201.7;0.000166667;0.523894;0.500388;8368.6;8571.06
0.476582;0.523418;0.976751;0.900002;0.972505;1;8392.54;8412.26;19.8839;0.170004;0;16207.9;0.000111111;0.525262;0.500481;8375.02;8578.48
0.476828;0.523172;0.97694;0.900002;0.972614;1;8390.27;8410;19.8154;7.69453;0;16213.1;0.000277778;0.521689;0.500503;8376.68;8582.91
